gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
388677,NOTCH2NLA,1231.76253065021,1.94134419044232,0.343689267124664,5.64854470633835,1.6181177442941e-08,1.92152708725088e-07
1767,DNAH5,247.263050206105,1.94088501083273,0.72486454955041,2.67758302159562,0.00741554722322832,0.0195412791986619
9497,SLC4A7,1133.00470155183,1.93969407840113,0.380121940913294,5.10282062051129,3.34628152933251e-07,2.97174081212649e-06
29774,POM121L9P,17.0908991138009,1.93735951859055,0.555900835957226,3.48508113907499,0.000491987828527814,0.0018725181065562
10973,ASCC3,3695.26629434963,1.93608634758506,0.260673145025435,7.4272566412476,1.10873112369269e-13,3.42988512861774e-12
84698,CAPS2,33.3849812493248,1.93376872163739,0.440331161779948,4.39162359943032,1.12507348217039e-05,6.66803538978832e-05
2059,EPS8,1154.26099264033,1.92919948912948,0.534768480316893,3.60754150653434,0.000309112100497755,0.00124753362571044
3547,IGSF1,56.8831837496798,1.92913830940775,0.721914490894889,2.67225320136791,0.00753437738591854,0.019801124408946
152225,LINC02085,11.1021779811191,1.92857972669689,0.66682610902195,2.89217788656413,0.0038258126387748,0.0110758520243182
85463,ZC3H12C,932.461829518664,1.9279951887125,0.362688513380071,5.31584298257635,1.06164669751432e-07,1.04573267760188e-06
145508,CEP128,289.831438309581,1.92617025348603,0.272294939915081,7.07383785422796,1.50706371873487e-12,3.87225190629109e-11
162394,SLFN5,2618.23587445904,1.92598009270446,0.409932318794536,4.69828799634065,2.62351320847167e-06,1.84599439540359e-05
8825,LIN7A,20.4912305414654,1.92490846981283,0.648783796589501,2.96694905133513,0.00300770794628317,0.00904992885742426
91749,MFSD4B,249.57205940084,1.92138080572582,0.243309894219688,7.89684616767365,2.86049053101128e-15,1.12704478024674e-13
114905,C1QTNF7,37.5030743387226,1.92120245357478,0.70103250621653,2.74053262372027,0.00613396921683007,0.0166249668102376
144245,ALG10B,421.103968118966,1.91900456457872,0.271403517697994,7.07066946241317,1.54188011759153e-12,3.95197597679023e-11
10350,ABCA9,69.3553845289766,1.91647013792162,0.616618181992996,3.10803377825694,0.00188336541003102,0.00606081535895275
55676,SLC30A6,742.304906736468,1.9163645227457,0.27364636934642,7.00306942614576,2.50414661507707e-12,6.1758437048412e-11
